Kat_obrotu_pompy_deg,Skok_tloczka_mm
73.32036676854682,1.0186440677966102
73.42039455404279,1.003389830508475
73.52042233953877,0.9881355932203376
73.62045012503474,0.9728813559322028
73.7204779105307,0.9576271186440676
73.82050569602667,0.9423728813559323
73.92053348152265,0.9271186440677951
74.02056126701862,0.9118644067796603
74.12058905251459,0.896610169491525
74.22061683801056,0.8813559322033901
74.32064462350652,0.866101694915255
74.4206724090025,0.8508474576271178
74.52070019449847,0.8355932203389825
74.62072797999444,0.8203389830508476
74.72075576549041,0.8050847457627125
74.82078355098639,0.7898305084745753
74.92081133648236,0.7745762711864403
75.02083912197833,0.7593220338983051
75.1208669074743,0.74406779661017
75.22089469297028,0.7288135593220327
75.32092247846624,0.7135593220338978
75.42095026396221,0.6983050847457626
75.52097804945818,0.6830508474576278
75.62100583495416,0.6677966101694905
75.72103362045013,0.6525423728813553
75.8210614059461,0.6372881355932201
75.92108919144206,0.6220338983050853
76.02111697693805,0.606779661016948
76.12114476243401,0.5915254237288128
76.22117254792998,0.5762711864406779
76.32120033342595,0.5610169491525427
76.42122811892193,0.5457627118644055
76.5212559044179,0.5305084745762703
76.62128368991387,0.5152542372881354
76.72131147540983,0.5000000000000002
76.8213392609058,0.4847457627118653
76.92136704640178,0.4694915254237281
77.02139483189775,0.4542372881355929
77.12142261739372,0.43898305084745765
77.22145040288969,0.4237288135593228
77.32147818838567,0.40847457627118555
77.42150597388164,0.39322033898305037
77.5215337593776,0.37796610169491546
77.62156154487357,0.36271186440678027
77.72158933036955,0.34745762711864303
77.82161711586552,0.33220338983050784
77.92164490136149,0.31694915254237294
78.02167268685746,0.30169491525423775
78.12170047235344,0.2864406779661005
78.2217282578494,0.27118644067796566
78.32175604334537,0.2559322033898304
78.42178382884134,0.24067796610169523
78.52181161433732,0.225423728813558
78.62183939983329,0.2101694915254231
78.72186718532926,0.19491525423728792
78.82189497082523,0.17966101694915304
78.92192275632121,0.1644067796610158
79.02195054181718,0.1491525423728806
79.12197832731314,0.1338983050847454
79.22200611280911,0.11864406779661052
79.3220338983051,0.10338983050847328
79.42206168380106,0.08813559322033807
79.52208946929703,0.0728813559322032
79.622117254793,0.057627118644068
79.72214504028896,0.042372881355932784
79.82217282578495,0.027118644067795548
79.92220061128091,0.011864406779660679
80.02222839677688,0.0
80.12225618227285,0.0
80.22228396776883,0.0
80.3223117532648,0.0
80.42233953876077,0.0
80.52236732425673,0.0
80.62239510975272,0.0
80.72242289524868,0.0
80.82245068074465,0.0
